longitude,latitude,altitude,time,tau_cirrus,tau_contrail,rf_sw,rf_lw,width,depth,segment_length,n_ice_per_m,r_ice_vol,location
14.875,-6.994,40715.0,2024-11-10 19:20:00,0.0239,0.0587,0.0,3.491,4835.0,225.0,4976.0,3283000000000.0,3.946e-06,Luanda_Angola
14.828,-6.963,40650.0,2024-11-10 19:30:00,0.0182,0.0402,0.0,2.398,6457.0,253.0,5034.0,3191000000000.0,3.884e-06,Luanda_Angola
14.781,-6.932,40574.0,2024-11-10 19:40:00,0.0134,0.0232,0.0,1.215,8072.0,277.0,5099.0,3113000000000.0,3.18e-06,Luanda_Angola
15.059,-7.068,40840.0,2024-11-10 18:50:00,0.05,1.0324,0.0,27.105,85.0,100.0,0.0,5001000000000.0,1.668e-06,Luanda_Angola
15.011,-7.038,40820.0,2024-11-10 19:00:00,0.0389,0.1181,0.0,5.093,1184.0,150.0,4824.0,3491000000000.0,2.64e-06,Luanda_Angola
14.964,-7.008,40784.0,2024-11-10 19:10:00,0.0315,0.0858,0.0,4.608,2725.0,186.0,4934.0,3291000000000.0,3.476e-06,Luanda_Angola
14.916,-6.977,40738.0,2024-11-10 19:20:00,0.0248,0.0651,0.0,3.89,4393.0,217.0,4985.0,3176000000000.0,3.987e-06,Luanda_Angola
14.87,-6.945,40676.0,2024-11-10 19:30:00,0.0193,0.0495,0.0,3.035,6095.0,245.0,5039.0,3081000000000.0,4.074e-06,Luanda_Angola
14.823,-6.913,40600.0,2024-11-10 19:40:00,0.0146,0.0274,0.0,1.561,7800.0,271.0,5096.0,3004000000000.0,3.584e-06,Luanda_Angola
15.052,-7.022,40827.0,2024-11-10 19:00:00,0.038,0.1529,0.0,6.131,851.0,136.0,4764.0,3479000000000.0,2.427e-06,Luanda_Angola
15.005,-6.991,40797.0,2024-11-10 19:10:00,0.0317,0.0938,0.0,4.903,2402.0,176.0,4869.0,3261000000000.0,3.355e-06,Luanda_Angola
14.958,-6.96,40755.0,2024-11-10 19:20:00,0.0254,0.0693,0.0,4.138,4064.0,208.0,4989.0,3095000000000.0,3.996e-06,Luanda_Angola
14.912,-6.928,40696.0,2024-11-10 19:30:00,0.0199,0.0555,0.0,3.477,5834.0,237.0,5037.0,3000000000000.0,4.225e-06,Luanda_Angola
14.866,-6.895,40623.0,2024-11-10 19:40:00,0.0153,0.0324,0.0,1.955,7613.0,263.0,5090.0,2922000000000.0,3.921e-06,Luanda_Angola
14.82,-6.862,40541.0,2024-11-10 19:50:00,0.0117,0.0122,0.0,0.547,9387.0,287.0,5148.0,2860000000000.0,2.575e-06,Luanda_Angola
15.092,-7.006,40833.0,2024-11-10 19:00:00,0.0369,0.1813,0.0,6.538,513.0,121.0,4699.0,3808000000000.0,2.138e-06,Luanda_Angola
15.046,-6.974,40810.0,2024-11-10 19:10:00,0.0308,0.0893,0.0,4.362,2067.0,165.0,4810.0,3529000000000.0,3.066e-06,Luanda_Angola
15.0,-6.942,40771.0,2024-11-10 19:20:00,0.0256,0.0673,0.0,3.874,3726.0,199.0,4926.0,3343000000000.0,3.781e-06,Luanda_Angola
14.954,-6.91,40715.0,2024-11-10 19:30:00,0.0201,0.0609,0.0,3.766,5476.0,228.0,5043.0,3195000000000.0,4.16e-06,Luanda_Angola
14.908,-6.877,40646.0,2024-11-10 19:40:00,0.0155,0.0408,0.0,2.51,7335.0,255.0,5090.0,3112000000000.0,4.054e-06,Luanda_Angola
14.863,-6.843,40568.0,2024-11-10 19:50:00,0.012,0.02,0.0,1.056,9197.0,279.0,5142.0,3044000000000.0,3.186e-06,Luanda_Angola
15.132,-6.99,40840.0,2024-11-10 19:00:00,0.036,0.6002,0.0,17.494,147.0,104.0,0.0,4940000000000.0,1.765e-06,Luanda_Angola
15.086,-6.958,40820.0,2024-11-10 19:10:00,0.03,0.107,0.0,4.643,1434.0,153.0,4744.0,3830000000000.0,2.641e-06,Luanda_Angola
15.041,-6.926,40784.0,2024-11-10 19:20:00,0.0247,0.0805,0.0,4.248,3121.0,189.0,4854.0,3615000000000.0,3.37e-06,Luanda_Angola
14.996,-6.892,40735.0,2024-11-10 19:30:00,0.0198,0.0563,0.0,3.316,4902.0,219.0,4963.0,3454000000000.0,3.863e-06,Luanda_Angola
14.95,-6.858,40666.0,2024-11-10 19:40:00,0.0153,0.0426,0.0,2.575,6768.0,246.0,5067.0,3323000000000.0,3.95e-06,Luanda_Angola
14.905,-6.824,40591.0,2024-11-10 19:50:00,0.0117,0.0258,0.0,1.411,8738.0,270.0,5111.0,3252000000000.0,3.364e-06,Luanda_Angola
15.126,-6.942,40827.0,2024-11-10 19:10:00,0.0294,0.1284,0.0,5.245,1041.0,139.0,4669.0,3475000000000.0,2.467e-06,Luanda_Angola
15.082,-6.909,40794.0,2024-11-10 19:20:00,0.024,0.0769,0.0,3.931,2722.0,177.0,4773.0,3265000000000.0,3.243e-06,Luanda_Angola
15.037,-6.875,40745.0,2024-11-10 19:30:00,0.0192,0.0514,0.0,2.964,4503.0,209.0,4879.0,3116000000000.0,3.762e-06,Luanda_Angola
14.992,-6.84,40682.0,2024-11-10 19:40:00,0.0147,0.0422,0.0,2.558,6376.0,236.0,4983.0,2998000000000.0,3.982e-06,Luanda_Angola
14.948,-6.806,40604.0,2024-11-10 19:50:00,0.011,0.0249,0.0,1.439,8340.0,261.0,5075.0,2903000000000.0,3.645e-06,Luanda_Angola
14.904,-6.771,40518.0,2024-11-10 20:00:00,0.0084,0.0019,0.0,0.046,10406.0,283.0,5116.0,2854000000000.0,1.203e-06,Luanda_Angola
15.166,-6.927,40830.0,2024-11-10 19:10:00,0.0288,0.1462,0.0,5.307,643.0,124.0,4596.0,3829000000000.0,2.141e-06,Luanda_Angola
15.122,-6.893,40804.0,2024-11-10 19:20:00,0.0234,0.067,0.0,3.157,2320.0,166.0,4695.0,3574000000000.0,2.907e-06,Luanda_Angola
15.078,-6.858,40758.0,2024-11-10 19:30:00,0.0186,0.0584,0.0,3.126,4103.0,198.0,4792.0,3408000000000.0,3.407e-06,Luanda_Angola
15.034,-6.823,40696.0,2024-11-10 19:40:00,0.014,0.0391,0.0,2.207,5985.0,226.0,4889.0,3281000000000.0,3.599e-06,Luanda_Angola
14.99,-6.788,40620.0,2024-11-10 19:50:00,0.0099,0.028,0.0,1.541,7953.0,251.0,4987.0,3175000000000.0,3.397e-06,Luanda_Angola
14.946,-6.752,40535.0,2024-11-10 20:00:00,0.0071,0.0057,0.0,0.205,10015.0,273.0,0.0,3094000000000.0,1.93e-06,Luanda_Angola
15.204,-6.912,40837.0,2024-11-10 19:10:00,0.0282,0.4498,0.0,13.479,193.0,107.0,0.0,4871000000000.0,1.786e-06,Luanda_Angola
15.161,-6.877,40810.0,2024-11-10 19:20:00,0.0228,0.096,0.0,3.946,1625.0,154.0,4627.0,4070000000000.0,2.461e-06,Luanda_Angola
15.118,-6.842,40768.0,2024-11-10 19:30:00,0.0179,0.0505,0.0,2.422,3442.0,188.0,4718.0,3869000000000.0,2.941e-06,Luanda_Angola
15.075,-6.806,40709.0,2024-11-10 19:40:00,0.0134,0.0369,0.0,1.861,5354.0,217.0,4812.0,3720000000000.0,3.078e-06,Luanda_Angola
15.032,-6.77,40636.0,2024-11-10 19:50:00,0.0091,0.0201,0.0,0.962,7358.0,241.0,4903.0,3603000000000.0,2.815e-06,Luanda_Angola
15.2,-6.862,40820.0,2024-11-10 19:20:00,0.0222,0.0998,0.0,3.942,1216.0,140.0,4568.0,3482000000000.0,2.355e-06,Luanda_Angola
15.158,-6.826,40778.0,2024-11-10 19:30:00,0.0174,0.0452,0.0,2.104,3026.0,177.0,4657.0,3296000000000.0,2.841e-06,Luanda_Angola
15.115,-6.79,40722.0,2024-11-10 19:40:00,0.0129,0.0281,0.0,1.36,4945.0,207.0,4742.0,3170000000000.0,2.917e-06,Luanda_Angola
15.072,-6.753,40650.0,2024-11-10 19:50:00,0.0087,0.0168,0.0,0.724,6958.0,232.0,4829.0,3072000000000.0,2.451e-06,Luanda_Angola
15.239,-6.848,40823.0,2024-11-10 19:20:00,0.0218,0.1028,0.0,3.616,782.0,126.0,4506.0,3834000000000.0,2.048e-06,Luanda_Angola
15.197,-6.811,40784.0,2024-11-10 19:30:00,0.0169,0.0545,0.0,2.289,2587.0,165.0,4593.0,3606000000000.0,2.501e-06,Luanda_Angola
15.155,-6.774,40728.0,2024-11-10 19:40:00,0.0125,0.0301,0.0,1.295,4509.0,196.0,4675.0,3463000000000.0,2.509e-06,Luanda_Angola
15.113,-6.736,40659.0,2024-11-10 19:50:00,0.0093,0.0073,0.0,0.203,6533.0,222.0,0.0,3358000000000.0,1.456e-06,Luanda_Angola
15.277,-6.834,40833.0,2024-11-10 19:20:00,0.0209,0.3637,0.0,10.578,233.0,110.0,0.0,4785000000000.0,1.699e-06,Luanda_Angola
15.236,-6.796,40794.0,2024-11-10 19:30:00,0.0165,0.0451,0.0,1.571,1818.0,153.0,4534.0,4234000000000.0,1.987e-06,Luanda_Angola
15.194,-6.758,40738.0,2024-11-10 19:40:00,0.0121,0.0198,0.0,0.69,3777.0,185.0,4611.0,4057000000000.0,1.932e-06,Luanda_Angola
15.274,-6.782,40801.0,2024-11-10 19:30:00,0.0158,0.0268,0.0,0.968,1222.0,140.0,5149.0,1474000000000.0,2.084e-06,Luanda_Angola
15.233,-6.743,40748.0,2024-11-10 19:40:00,0.0122,0.0081,0.0,0.247,2242.0,175.0,7073.0,1043000000000.0,1.648e-06,Luanda_Angola
15.321,-6.781,38688.0,2024-11-10 19:30:00,0.0902,0.3693,0.0,14.767,177.0,141.0,0.0,1312000000000.0,3.031e-06,Luanda_Angola
15.293,-6.764,38691.0,2024-11-10 19:40:00,0.0837,0.3072,0.0,15.103,353.0,193.0,0.0,1244000000000.0,3.954e-06,Luanda_Angola
15.266,-6.746,38684.0,2024-11-10 19:50:00,0.079,0.2792,0.0,15.785,536.0,236.0,0.0,1198000000000.0,4.783e-06,Luanda_Angola
15.24,-6.728,38668.0,2024-11-10 20:00:00,0.0754,0.2621,0.0,16.363,724.0,277.0,0.0,1158000000000.0,5.521e-06,Luanda_Angola
15.213,-6.71,38635.0,2024-11-10 20:10:00,0.0619,0.265,0.0,17.692,921.0,317.0,0.0,1120000000000.0,6.139e-06,Luanda_Angola
15.186,-6.691,38593.0,2024-11-10 20:20:00,0.0499,0.2402,0.0,17.06,1163.0,356.0,0.0,1085000000000.0,6.697e-06,Luanda_Angola
15.156,-6.672,38540.0,2024-11-10 20:30:00,0.0392,0.2077,0.0,15.526,1444.0,395.0,0.0,1053000000000.0,7.133e-06,Luanda_Angola
15.126,-6.653,38471.0,2024-11-10 20:40:00,0.0295,0.1722,0.0,13.252,1742.0,434.0,0.0,1025000000000.0,7.332e-06,Luanda_Angola
15.096,-6.633,38396.0,2024-11-10 20:50:00,0.0206,0.1397,0.0,10.804,2045.0,473.0,0.0,1003000000000.0,7.132e-06,Luanda_Angola
15.065,-6.613,38310.0,2024-11-10 21:00:00,0.0124,0.0919,0.0,6.854,2345.0,509.0,0.0,988000000000.0,6.279e-06,Luanda_Angola
15.034,-6.593,38219.0,2024-11-10 21:10:00,0.0098,0.0264,0.0,1.404,2631.0,539.0,0.0,979000000000.0,3.464e-06,Luanda_Angola
