longitude,latitude,altitude,time,tau_cirrus,tau_contrail,rf_sw,rf_lw,width,depth,segment_length,n_ice_per_m,r_ice_vol,location
10.578,62.336,28556.0,2024-11-10 21:20:00,0.0527,0.3456,0.0,15.784,4772.0,1500.0,0.0,631000000000.0,2.1384e-05,Oslo_Norway
10.586,62.396,28399.0,2024-11-10 21:30:00,0.0527,0.2534,0.0,11.758,5124.0,1500.0,0.0,591000000000.0,1.9621e-05,Oslo_Norway
10.593,62.454,28264.0,2024-11-10 21:40:00,0.0529,0.158,0.0,7.415,5495.0,1500.0,0.0,566000000000.0,1.6385e-05,Oslo_Norway
10.598,62.513,28163.0,2024-11-10 21:50:00,0.0521,0.071,0.0,3.193,5840.0,1500.0,0.0,555000000000.0,1.1371e-05,Oslo_Norway
10.487,59.672,29839.0,2024-11-10 14:40:00,0.0014,2.5774,-6.43,48.428,75.0,112.0,0.0,10257000000000.0,1.958e-06,Oslo_Norway
10.481,59.754,29865.0,2024-11-10 14:50:00,0.0024,1.4264,0.0,34.746,203.0,145.0,1543.0,8804000000000.0,2.311e-06,Oslo_Norway
10.475,59.835,29892.0,2024-11-10 15:00:00,0.0033,1.0044,0.0,28.612,319.0,172.0,1572.0,7991000000000.0,2.651e-06,Oslo_Norway
10.47,59.914,29915.0,2024-11-10 15:10:00,0.0038,0.8093,0.0,25.742,425.0,196.0,1602.0,7369000000000.0,2.976e-06,Oslo_Norway
10.464,59.992,29931.0,2024-11-10 15:20:00,0.0045,0.8811,0.0,29.392,514.0,218.0,1631.0,6844000000000.0,3.282e-06,Oslo_Norway
10.458,60.068,29944.0,2024-11-10 15:30:00,0.0049,0.7829,0.0,28.016,580.0,239.0,1661.0,6377000000000.0,3.562e-06,Oslo_Norway
10.451,60.144,29954.0,2024-11-10 15:40:00,0.0056,0.7322,0.0,27.642,628.0,259.0,1691.0,5954000000000.0,3.822e-06,Oslo_Norway
10.445,60.218,29957.0,2024-11-10 15:50:00,0.0066,0.8211,0.0,31.486,658.0,279.0,1720.0,5568000000000.0,4.065e-06,Oslo_Norway
10.439,60.291,29957.0,2024-11-10 16:00:00,0.0078,0.8524,0.0,33.452,670.0,298.0,1750.0,5186000000000.0,4.296e-06,Oslo_Norway
10.434,60.363,29951.0,2024-11-10 16:10:00,0.0075,0.8006,0.0,32.603,671.0,317.0,1779.0,4826000000000.0,4.501e-06,Oslo_Norway
10.428,60.435,29941.0,2024-11-10 16:20:00,0.0075,0.794,0.0,33.133,670.0,337.0,1809.0,4492000000000.0,4.706e-06,Oslo_Norway
10.423,60.506,29925.0,2024-11-10 16:30:00,0.0076,0.8709,0.0,36.418,672.0,357.0,1838.0,4183000000000.0,4.923e-06,Oslo_Norway
10.419,60.576,29902.0,2024-11-10 16:40:00,0.0068,0.9023,0.0,37.888,681.0,377.0,1866.0,3896000000000.0,5.148e-06,Oslo_Norway
10.415,60.646,29875.0,2024-11-10 16:50:00,0.0062,0.8249,0.0,35.825,706.0,397.0,1893.0,3633000000000.0,5.387e-06,Oslo_Norway
10.413,60.715,29843.0,2024-11-10 17:00:00,0.0058,0.7875,0.0,35.002,747.0,418.0,1921.0,3389000000000.0,5.643e-06,Oslo_Norway
10.411,60.784,29810.0,2024-11-10 17:10:00,0.0052,0.8096,0.0,36.194,805.0,440.0,1949.0,3165000000000.0,5.91e-06,Oslo_Norway
10.41,60.852,29777.0,2024-11-10 17:20:00,0.0046,0.73,0.0,33.856,884.0,463.0,1976.0,2959000000000.0,6.198e-06,Oslo_Norway
10.411,60.919,29747.0,2024-11-10 17:30:00,0.0041,0.6523,0.0,31.449,985.0,486.0,2005.0,2768000000000.0,6.518e-06,Oslo_Norway
10.413,60.985,29721.0,2024-11-10 17:40:00,0.0036,0.6499,0.0,31.335,1110.0,510.0,2036.0,2591000000000.0,6.876e-06,Oslo_Norway
10.416,61.051,29695.0,2024-11-10 17:50:00,0.0033,0.5575,0.0,27.719,1262.0,534.0,2069.0,2423000000000.0,7.305e-06,Oslo_Norway
10.42,61.115,29675.0,2024-11-10 18:00:00,0.0031,0.5635,0.0,28.016,1430.0,560.0,2104.0,2263000000000.0,7.798e-06,Oslo_Norway
10.425,61.18,29652.0,2024-11-10 18:10:00,0.0035,0.516,0.0,26.155,1609.0,586.0,2143.0,2107000000000.0,8.385e-06,Oslo_Norway
10.432,61.243,29633.0,2024-11-10 18:20:00,0.0041,0.4931,0.0,25.253,1779.0,615.0,2184.0,1954000000000.0,9.039e-06,Oslo_Norway
10.439,61.306,29613.0,2024-11-10 18:30:00,0.0044,0.5021,0.0,22.469,1933.0,645.0,2228.0,1803000000000.0,9.761e-06,Oslo_Norway
10.447,61.369,29590.0,2024-11-10 18:40:00,0.0049,0.5119,0.0,23.444,2065.0,678.0,2276.0,1652000000000.0,1.0546e-05,Oslo_Norway
10.456,61.432,29564.0,2024-11-10 18:50:00,0.0055,0.5197,0.0,24.201,2169.0,715.0,2327.0,1504000000000.0,1.1401e-05,Oslo_Norway
10.465,61.494,29534.0,2024-11-10 19:00:00,0.0063,0.5289,0.0,24.848,2238.0,755.0,2381.0,1358000000000.0,1.2328e-05,Oslo_Norway
10.476,61.556,29498.0,2024-11-10 19:10:00,0.0075,0.5378,0.0,25.238,2265.0,801.0,2441.0,1217000000000.0,1.3325e-05,Oslo_Norway
10.487,61.618,29452.0,2024-11-10 19:20:00,0.0096,0.5745,0.0,26.454,2242.0,853.0,2501.0,1082000000000.0,1.4434e-05,Oslo_Norway
10.498,61.679,29396.0,2024-11-10 19:30:00,0.0125,0.6181,0.0,27.656,2192.0,914.0,2562.0,955000000000.0,1.5755e-05,Oslo_Norway
10.509,61.74,29327.0,2024-11-10 19:40:00,0.0168,0.6697,0.0,29.111,2147.0,987.0,2626.0,836000000000.0,1.7354e-05,Oslo_Norway
10.52,61.801,29242.0,2024-11-10 19:50:00,0.0255,0.704,0.0,30.047,2168.0,1078.0,2688.0,724000000000.0,1.9207e-05,Oslo_Norway
10.532,61.862,29137.0,2024-11-10 20:00:00,0.0379,0.6982,0.0,29.565,2312.0,1190.0,2737.0,625000000000.0,2.1264e-05,Oslo_Norway
10.543,61.923,29003.0,2024-11-10 20:10:00,0.0468,0.6498,0.0,25.312,2604.0,1322.0,2775.0,538000000000.0,2.3472e-05,Oslo_Norway
10.555,61.984,28839.0,2024-11-10 20:20:00,0.0571,0.5671,0.0,22.157,3127.0,1472.0,2805.0,462000000000.0,2.5912e-05,Oslo_Norway
10.567,62.045,28642.0,2024-11-10 20:30:00,0.0678,0.4164,0.0,16.703,3998.0,1500.0,2830.0,399000000000.0,2.7028e-05,Oslo_Norway
10.579,62.105,28425.0,2024-11-10 20:40:00,0.0787,0.2755,0.0,11.503,5239.0,1500.0,2853.0,351000000000.0,2.6847e-05,Oslo_Norway
10.592,62.165,28205.0,2024-11-10 20:50:00,0.0912,0.1616,0.0,6.938,6827.0,1500.0,2886.0,316000000000.0,2.4736e-05,Oslo_Norway
10.604,62.225,28012.0,2024-11-10 21:00:00,0.1005,0.0798,0.0,3.799,8414.0,1500.0,2937.0,293000000000.0,2.0031e-05,Oslo_Norway
10.508,59.754,29859.0,2024-11-10 14:50:00,0.0023,1.0997,0.0,24.875,323.0,135.0,1526.0,19289000000000.0,1.927e-06,Oslo_Norway
10.503,59.835,29885.0,2024-11-10 15:00:00,0.0031,1.0902,0.0,26.698,409.0,164.0,1552.0,17835000000000.0,2.151e-06,Oslo_Norway
10.499,59.914,29908.0,2024-11-10 15:10:00,0.0037,1.1883,0.0,30.657,497.0,188.0,1581.0,16588000000000.0,2.374e-06,Oslo_Norway
10.493,59.992,29928.0,2024-11-10 15:20:00,0.0045,1.0791,0.0,30.015,573.0,210.0,1610.0,15477000000000.0,2.59e-06,Oslo_Norway
10.488,60.069,29944.0,2024-11-10 15:30:00,0.005,0.931,0.0,27.906,631.0,231.0,1639.0,14470000000000.0,2.791e-06,Oslo_Norway
10.482,60.145,29954.0,2024-11-10 15:40:00,0.0057,0.9427,0.0,29.425,673.0,251.0,1669.0,13553000000000.0,2.979e-06,Oslo_Norway
10.476,60.219,29961.0,2024-11-10 15:50:00,0.0068,1.0629,0.0,33.63,700.0,269.0,1698.0,12712000000000.0,3.155e-06,Oslo_Norway
10.471,60.293,29964.0,2024-11-10 16:00:00,0.0079,1.1405,0.0,36.62,708.0,287.0,1727.0,11928000000000.0,3.316e-06,Oslo_Norway
10.466,60.365,29964.0,2024-11-10 16:10:00,0.0076,1.1267,0.0,37.135,705.0,305.0,1755.0,11206000000000.0,3.453e-06,Oslo_Norway
10.461,60.437,29957.0,2024-11-10 16:20:00,0.0075,1.073,0.0,36.534,700.0,322.0,1782.0,10547000000000.0,3.586e-06,Oslo_Norway
10.457,60.508,29944.0,2024-11-10 16:30:00,0.0075,1.0407,0.0,36.429,696.0,338.0,1807.0,9937000000000.0,3.724e-06,Oslo_Norway
10.453,60.579,29928.0,2024-11-10 16:40:00,0.0065,1.0695,0.0,37.698,700.0,355.0,1832.0,9378000000000.0,3.863e-06,Oslo_Norway
10.449,60.649,29905.0,2024-11-10 16:50:00,0.0059,1.1377,0.0,40.03,717.0,372.0,1856.0,8830000000000.0,4.012e-06,Oslo_Norway
10.447,60.719,29882.0,2024-11-10 17:00:00,0.0055,1.1667,0.0,41.32,749.0,389.0,1879.0,8324000000000.0,4.171e-06,Oslo_Norway
10.446,60.788,29852.0,2024-11-10 17:10:00,0.0049,1.0926,0.0,39.867,796.0,407.0,1902.0,7853000000000.0,4.332e-06,Oslo_Norway
10.446,60.856,29826.0,2024-11-10 17:20:00,0.0043,0.9574,0.0,36.61,864.0,424.0,1922.0,7428000000000.0,4.505e-06,Oslo_Norway
10.447,60.923,29803.0,2024-11-10 17:30:00,0.0038,0.869,0.0,34.549,953.0,442.0,1943.0,7031000000000.0,4.696e-06,Oslo_Norway
10.449,60.99,29787.0,2024-11-10 17:40:00,0.0033,0.8646,0.0,34.461,1066.0,460.0,1965.0,6660000000000.0,4.91e-06,Oslo_Norway
10.453,61.056,29774.0,2024-11-10 17:50:00,0.003,0.8276,0.0,33.375,1209.0,478.0,1987.0,6314000000000.0,5.168e-06,Oslo_Norway
10.457,61.121,29760.0,2024-11-10 18:00:00,0.0027,0.7042,0.0,29.512,1373.0,497.0,2009.0,5985000000000.0,5.463e-06,Oslo_Norway
10.463,61.186,29751.0,2024-11-10 18:10:00,0.0031,0.7101,0.0,29.917,1556.0,515.0,2034.0,5663000000000.0,5.817e-06,Oslo_Norway
10.47,61.25,29744.0,2024-11-10 18:20:00,0.0035,0.6691,0.0,28.738,1740.0,535.0,2061.0,5341000000000.0,6.212e-06,Oslo_Norway
10.478,61.313,29741.0,2024-11-10 18:30:00,0.0037,0.6503,0.0,28.405,1926.0,555.0,2090.0,5016000000000.0,6.646e-06,Oslo_Norway
10.487,61.376,29738.0,2024-11-10 18:40:00,0.0039,0.6337,0.0,28.68,2107.0,576.0,2123.0,4688000000000.0,7.117e-06,Oslo_Norway
10.497,61.439,29731.0,2024-11-10 18:50:00,0.0043,0.6432,0.0,29.722,2279.0,598.0,2161.0,4353000000000.0,7.63e-06,Oslo_Norway
10.507,61.502,29728.0,2024-11-10 19:00:00,0.0048,0.6033,0.0,28.75,2440.0,622.0,2203.0,4016000000000.0,8.19e-06,Oslo_Norway
10.519,61.564,29721.0,2024-11-10 19:10:00,0.0056,0.6333,0.0,30.124,2588.0,647.0,2245.0,3687000000000.0,8.794e-06,Oslo_Norway
10.531,61.626,29708.0,2024-11-10 19:20:00,0.0068,0.642,0.0,30.486,2697.0,675.0,2288.0,3366000000000.0,9.432e-06,Oslo_Norway
10.543,61.687,29692.0,2024-11-10 19:30:00,0.0085,0.6264,0.0,26.065,2764.0,705.0,2332.0,3054000000000.0,1.0101e-05,Oslo_Norway
10.555,61.749,29672.0,2024-11-10 19:40:00,0.0106,0.637,0.0,26.371,2789.0,738.0,2377.0,2756000000000.0,1.0804e-05,Oslo_Norway
10.568,61.81,29642.0,2024-11-10 19:50:00,0.0145,0.6712,0.0,27.553,2775.0,775.0,2419.0,2476000000000.0,1.1535e-05,Oslo_Norway
10.58,61.871,29606.0,2024-11-10 20:00:00,0.0197,0.7095,0.0,28.724,2719.0,816.0,2460.0,2214000000000.0,1.2322e-05,Oslo_Norway
10.593,61.932,29560.0,2024-11-10 20:10:00,0.0226,0.7456,0.0,29.663,2639.0,864.0,2502.0,1970000000000.0,1.3175e-05,Oslo_Norway
10.605,61.993,29505.0,2024-11-10 20:20:00,0.026,0.7778,0.0,30.322,2556.0,918.0,2542.0,1746000000000.0,1.4114e-05,Oslo_Norway
10.617,62.055,29439.0,2024-11-10 20:30:00,0.029,0.8088,0.0,30.993,2499.0,982.0,2581.0,1543000000000.0,1.5146e-05,Oslo_Norway
10.629,62.116,29357.0,2024-11-10 20:40:00,0.0321,0.8193,0.0,31.583,2521.0,1057.0,2617.0,1360000000000.0,1.631e-05,Oslo_Norway
10.64,62.178,29265.0,2024-11-10 20:50:00,0.0368,0.7806,0.0,30.731,2700.0,1144.0,2652.0,1194000000000.0,1.7578e-05,Oslo_Norway
10.651,62.239,29157.0,2024-11-10 21:00:00,0.0419,0.7021,0.0,28.575,3038.0,1242.0,2686.0,1050000000000.0,1.8863e-05,Oslo_Norway
10.663,62.301,29032.0,2024-11-10 21:10:00,0.0428,0.5996,0.0,25.351,3484.0,1345.0,2720.0,924000000000.0,1.9891e-05,Oslo_Norway
10.673,62.362,28894.0,2024-11-10 21:20:00,0.0432,0.5035,0.0,21.959,4029.0,1452.0,2756.0,821000000000.0,2.0804e-05,Oslo_Norway
10.682,62.422,28747.0,2024-11-10 21:30:00,0.0436,0.3885,0.0,17.472,4763.0,1500.0,2800.0,735000000000.0,2.0999e-05,Oslo_Norway
10.69,62.482,28599.0,2024-11-10 21:40:00,0.0438,0.2725,0.0,12.763,5707.0,1500.0,2851.0,667000000000.0,2.0208e-05,Oslo_Norway
10.696,62.541,28461.0,2024-11-10 21:50:00,0.0449,0.178,0.0,8.589,6858.0,1500.0,2911.0,616000000000.0,1.8627e-05,Oslo_Norway
10.7,62.6,28340.0,2024-11-10 22:00:00,0.0478,0.0998,0.0,4.863,8195.0,1500.0,2975.0,580000000000.0,1.5711e-05,Oslo_Norway
10.702,62.658,28248.0,2024-11-10 22:10:00,0.0557,0.0497,0.0,2.353,9526.0,1500.0,3040.0,557000000000.0,1.2132e-05,Oslo_Norway
10.705,62.715,28196.0,2024-11-10 22:20:00,0.0626,0.0219,0.0,1.113,10804.0,1500.0,3104.0,541000000000.0,8.655e-06,Oslo_Norway
10.708,62.772,28169.0,2024-11-10 22:30:00,0.0667,0.016,0.0,0.806,12024.0,1500.0,3170.0,529000000000.0,8.133e-06,Oslo_Norway
10.713,62.829,28150.0,2024-11-10 22:40:00,0.0682,0.0178,0.0,0.931,13220.0,1500.0,3228.0,518000000000.0,9.097e-06,Oslo_Norway
10.718,62.886,28127.0,2024-11-10 22:50:00,0.071,0.019,0.0,0.868,14361.0,1500.0,3280.0,508000000000.0,9.654e-06,Oslo_Norway
10.723,62.943,28104.0,2024-11-10 23:00:00,0.075,0.0181,0.0,0.835,15440.0,1500.0,3332.0,498000000000.0,1.0067e-05,Oslo_Norway
10.729,63.0,28081.0,2024-11-10 23:10:00,0.0822,0.0177,0.0,0.815,16461.0,1500.0,3382.0,489000000000.0,1.0223e-05,Oslo_Norway
10.734,63.057,28054.0,2024-11-10 23:20:00,0.0852,0.0179,0.0,0.836,17424.0,1500.0,3426.0,481000000000.0,1.0835e-05,Oslo_Norway
10.74,63.114,28031.0,2024-11-10 23:30:00,0.0873,0.0173,0.0,0.81,18323.0,1500.0,3469.0,473000000000.0,1.0988e-05,Oslo_Norway
10.745,63.171,28005.0,2024-11-10 23:40:00,0.0881,0.0171,0.0,0.801,19151.0,1500.0,3514.0,465000000000.0,1.1121e-05,Oslo_Norway
10.749,63.229,27982.0,2024-11-10 23:50:00,0.0878,0.0165,0.0,0.77,19912.0,1500.0,3558.0,457000000000.0,1.1174e-05,Oslo_Norway
10.753,63.287,27959.0,2024-11-11 00:00:00,0.0875,0.0149,0.0,0.692,20601.0,1500.0,3603.0,449000000000.0,1.1031e-05,Oslo_Norway
10.757,63.345,27936.0,2024-11-11 00:10:00,0.0952,0.0156,0.0,0.733,21264.0,1500.0,3645.0,442000000000.0,1.1521e-05,Oslo_Norway
10.761,63.403,27907.0,2024-11-11 00:20:00,0.1011,0.0128,0.0,0.581,21860.0,1500.0,3688.0,435000000000.0,1.0689e-05,Oslo_Norway
10.764,63.462,27884.0,2024-11-11 00:30:00,0.1045,0.0123,0.0,0.552,22384.0,1500.0,3732.0,428000000000.0,1.0555e-05,Oslo_Norway
10.768,63.52,27861.0,2024-11-11 00:40:00,0.1073,0.0098,0.0,0.422,22816.0,1500.0,3780.0,421000000000.0,9.567e-06,Oslo_Norway
10.771,63.578,27844.0,2024-11-11 00:50:00,0.111,0.0097,0.0,0.413,23222.0,1500.0,3820.0,416000000000.0,9.923e-06,Oslo_Norway
10.775,63.637,27825.0,2024-11-11 01:00:00,0.1127,0.0094,0.0,0.386,23541.0,1500.0,3864.0,410000000000.0,9.656e-06,Oslo_Norway
10.778,63.696,27808.0,2024-11-11 01:10:00,0.1187,0.0107,0.0,0.438,23782.0,1500.0,3910.0,404000000000.0,1.0396e-05,Oslo_Norway
10.782,63.754,27789.0,2024-11-11 01:20:00,0.1269,0.0089,0.0,0.349,23927.0,1500.0,3959.0,398000000000.0,9.686e-06,Oslo_Norway
10.786,63.813,27779.0,2024-11-11 01:30:00,0.1432,0.0105,0.0,0.411,24026.0,1500.0,4001.0,392000000000.0,1.0815e-05,Oslo_Norway
10.791,63.871,27762.0,2024-11-11 01:40:00,0.1599,0.0103,0.0,0.388,24042.0,1500.0,4043.0,387000000000.0,1.0615e-05,Oslo_Norway
10.796,63.929,27753.0,2024-11-11 01:50:00,0.1764,0.0131,0.0,0.493,23967.0,1500.0,4087.0,381000000000.0,1.2008e-05,Oslo_Norway
10.802,63.986,27736.0,2024-11-11 02:00:00,0.1934,0.0123,0.0,0.449,23801.0,1500.0,4132.0,376000000000.0,1.1857e-05,Oslo_Norway
10.809,64.044,27730.0,2024-11-11 02:10:00,0.1925,0.017,0.0,0.626,23531.0,1500.0,4180.0,370000000000.0,1.3787e-05,Oslo_Norway
10.816,64.102,27697.0,2024-11-11 02:20:00,0.1938,0.0076,0.0,0.287,23260.0,1500.0,4225.0,364000000000.0,9.283e-06,Oslo_Norway
10.823,64.16,27694.0,2024-11-11 02:30:00,0.1923,0.0137,0.0,0.471,22990.0,1500.0,4266.0,359000000000.0,1.255e-05,Oslo_Norway
10.536,59.753,29849.0,2024-11-10 14:50:00,0.0023,1.7208,0.0,33.208,249.0,125.0,1501.0,24109000000000.0,1.715e-06,Oslo_Norway
10.531,59.834,29879.0,2024-11-10 15:00:00,0.0031,1.2174,0.0,27.092,333.0,155.0,1529.0,22098000000000.0,1.92e-06,Oslo_Norway
10.527,59.914,29902.0,2024-11-10 15:10:00,0.0036,1.1681,0.0,28.138,421.0,181.0,1557.0,20445000000000.0,2.129e-06,Oslo_Norway
10.522,59.992,29921.0,2024-11-10 15:20:00,0.0045,1.2898,0.0,32.446,499.0,203.0,1587.0,19021000000000.0,2.333e-06,Oslo_Norway
10.517,60.069,29938.0,2024-11-10 15:30:00,0.005,1.2518,0.0,33.335,558.0,224.0,1618.0,17733000000000.0,2.522e-06,Oslo_Norway
10.512,60.145,29951.0,2024-11-10 15:40:00,0.0059,1.102,0.0,31.456,602.0,244.0,1649.0,16564000000000.0,2.699e-06,Oslo_Norway
10.507,60.22,29961.0,2024-11-10 15:50:00,0.0071,1.0357,0.0,31.109,629.0,262.0,1682.0,15483000000000.0,2.865e-06,Oslo_Norway
10.502,60.294,29964.0,2024-11-10 16:00:00,0.0083,1.111,0.0,33.999,638.0,280.0,1714.0,14487000000000.0,3.014e-06,Oslo_Norway
10.498,60.367,29964.0,2024-11-10 16:10:00,0.0079,1.231,0.0,37.76,634.0,298.0,1748.0,13555000000000.0,3.142e-06,Oslo_Norway
10.493,60.439,29957.0,2024-11-10 16:20:00,0.0078,1.3251,0.0,40.802,626.0,314.0,1781.0,12704000000000.0,3.264e-06,Oslo_Norway
10.489,60.51,29948.0,2024-11-10 16:30:00,0.0078,1.3482,0.0,42.2,619.0,331.0,1811.0,11931000000000.0,3.391e-06,Oslo_Norway
10.486,60.581,29931.0,2024-11-10 16:40:00,0.0067,1.2883,0.0,41.371,620.0,347.0,1841.0,11220000000000.0,3.52e-06,Oslo_Norway
10.483,60.652,29911.0,2024-11-10 16:50:00,0.006,1.195,0.0,39.659,634.0,364.0,1868.0,10576000000000.0,3.655e-06,Oslo_Norway
10.481,60.722,29888.0,2024-11-10 17:00:00,0.0055,1.145,0.0,38.95,662.0,380.0,1895.0,9988000000000.0,3.797e-06,Oslo_Norway
10.48,60.791,29862.0,2024-11-10 17:10:00,0.0049,1.1557,0.0,39.752,705.0,396.0,1920.0,9451000000000.0,3.942e-06,Oslo_Norway
10.481,60.86,29836.0,2024-11-10 17:20:00,0.0043,1.1694,0.0,40.721,766.0,412.0,1944.0,8930000000000.0,4.103e-06,Oslo_Norway
10.482,60.927,29816.0,2024-11-10 17:30:00,0.0038,1.0965,0.0,39.513,847.0,429.0,1968.0,8453000000000.0,4.281e-06,Oslo_Norway
10.484,60.994,29800.0,2024-11-10 17:40:00,0.0033,0.937,0.0,35.139,952.0,446.0,1991.0,8011000000000.0,4.48e-06,Oslo_Norway
10.488,61.061,29787.0,2024-11-10 17:50:00,0.003,0.8384,0.0,32.422,1083.0,463.0,2015.0,7593000000000.0,4.721e-06,Oslo_Norway
10.493,61.126,29777.0,2024-11-10 18:00:00,0.0028,0.8591,0.0,33.297,1232.0,481.0,2042.0,7192000000000.0,4.994e-06,Oslo_Norway
10.499,61.191,29770.0,2024-11-10 18:10:00,0.0031,0.7786,0.0,31.028,1399.0,498.0,2070.0,6800000000000.0,5.318e-06,Oslo_Norway
10.507,61.256,29764.0,2024-11-10 18:20:00,0.0035,0.7246,0.0,29.58,1568.0,517.0,2102.0,6411000000000.0,5.677e-06,Oslo_Norway
10.515,61.32,29764.0,2024-11-10 18:30:00,0.0036,0.7494,0.0,30.764,1740.0,535.0,2135.0,6023000000000.0,6.067e-06,Oslo_Norway
10.524,61.383,29760.0,2024-11-10 18:40:00,0.0038,0.6748,0.0,29.238,1910.0,555.0,2171.0,5634000000000.0,6.488e-06,Oslo_Norway
10.534,61.446,29760.0,2024-11-10 18:50:00,0.0041,0.7132,0.0,31.313,2079.0,575.0,2208.0,5246000000000.0,6.944e-06,Oslo_Norway
10.546,61.509,29757.0,2024-11-10 19:00:00,0.0046,0.663,0.0,30.122,2241.0,597.0,2249.0,4859000000000.0,7.441e-06,Oslo_Norway
10.558,61.572,29754.0,2024-11-10 19:10:00,0.0054,0.6743,0.0,30.854,2395.0,620.0,2289.0,4481000000000.0,7.975e-06,Oslo_Norway
10.571,61.634,29747.0,2024-11-10 19:20:00,0.0065,0.689,0.0,31.507,2516.0,645.0,2330.0,4110000000000.0,8.535e-06,Oslo_Norway
10.583,61.696,29738.0,2024-11-10 19:30:00,0.0079,0.6581,0.0,30.372,2603.0,671.0,2373.0,3749000000000.0,9.125e-06,Oslo_Norway
10.597,61.757,29721.0,2024-11-10 19:40:00,0.0099,0.6896,0.0,27.559,2655.0,700.0,2416.0,3401000000000.0,9.744e-06,Oslo_Norway
10.61,61.819,29701.0,2024-11-10 19:50:00,0.0133,0.72,0.0,28.607,2675.0,732.0,2457.0,3073000000000.0,1.039e-05,Oslo_Norway
10.623,61.88,29672.0,2024-11-10 20:00:00,0.0179,0.7172,0.0,28.502,2644.0,767.0,2498.0,2763000000000.0,1.1051e-05,Oslo_Norway
10.636,61.942,29639.0,2024-11-10 20:10:00,0.0208,0.7302,0.0,28.752,2584.0,807.0,2539.0,2474000000000.0,1.1755e-05,Oslo_Norway
10.649,62.003,29596.0,2024-11-10 20:20:00,0.024,0.7675,0.0,29.59,2512.0,851.0,2578.0,2208000000000.0,1.252e-05,Oslo_Norway
10.662,62.064,29541.0,2024-11-10 20:30:00,0.0268,0.806,0.0,30.52,2442.0,902.0,2613.0,1966000000000.0,1.3351e-05,Oslo_Norway
10.674,62.126,29478.0,2024-11-10 20:40:00,0.0298,0.8477,0.0,31.998,2395.0,961.0,2648.0,1745000000000.0,1.4272e-05,Oslo_Norway
10.686,62.188,29406.0,2024-11-10 20:50:00,0.0328,0.8534,0.0,32.47,2419.0,1030.0,2683.0,1545000000000.0,1.5296e-05,Oslo_Norway
10.698,62.25,29321.0,2024-11-10 21:00:00,0.0361,0.8144,0.0,31.673,2580.0,1109.0,2717.0,1364000000000.0,1.6419e-05,Oslo_Norway
10.71,62.312,29222.0,2024-11-10 21:10:00,0.0359,0.7165,0.0,28.944,2920.0,1196.0,2751.0,1205000000000.0,1.7435e-05,Oslo_Norway
10.72,62.373,29111.0,2024-11-10 21:20:00,0.0357,0.6214,0.0,25.913,3329.0,1288.0,2787.0,1069000000000.0,1.8408e-05,Oslo_Norway
10.73,62.434,28993.0,2024-11-10 21:30:00,0.0357,0.5382,0.0,22.944,3763.0,1383.0,2830.0,952000000000.0,1.9295e-05,Oslo_Norway
10.738,62.495,28865.0,2024-11-10 21:40:00,0.0359,0.4564,0.0,20.176,4331.0,1481.0,2883.0,853000000000.0,2.0145e-05,Oslo_Norway
10.745,62.555,28727.0,2024-11-10 21:50:00,0.0382,0.3445,0.0,15.939,5089.0,1500.0,2942.0,769000000000.0,1.9982e-05,Oslo_Norway
10.749,62.614,28593.0,2024-11-10 22:00:00,0.041,0.2426,0.0,11.675,6027.0,1500.0,3009.0,702000000000.0,1.9091e-05,Oslo_Norway
10.752,62.673,28468.0,2024-11-10 22:10:00,0.0485,0.1661,0.0,8.218,7131.0,1500.0,3082.0,653000000000.0,1.7825e-05,Oslo_Norway
10.755,62.731,28363.0,2024-11-10 22:20:00,0.0571,0.1046,0.0,5.243,8392.0,1500.0,3156.0,616000000000.0,1.5793e-05,Oslo_Norway
10.76,62.789,28281.0,2024-11-10 22:30:00,0.0619,0.0608,0.0,3.033,9677.0,1500.0,3231.0,589000000000.0,1.3176e-05,Oslo_Norway
10.765,62.846,28225.0,2024-11-10 22:40:00,0.0645,0.034,0.0,1.62,10927.0,1500.0,3301.0,571000000000.0,1.0861e-05,Oslo_Norway
10.77,62.904,28189.0,2024-11-10 22:50:00,0.0672,0.0249,0.0,1.156,12116.0,1500.0,3366.0,557000000000.0,9.922e-06,Oslo_Norway
10.776,62.961,28163.0,2024-11-10 23:00:00,0.0706,0.0238,0.0,1.106,13254.0,1500.0,3424.0,546000000000.0,1.0149e-05,Oslo_Norway
10.782,63.018,28136.0,2024-11-10 23:10:00,0.0764,0.0232,0.0,1.083,14336.0,1500.0,3475.0,535000000000.0,1.0356e-05,Oslo_Norway
10.789,63.075,28110.0,2024-11-10 23:20:00,0.0794,0.0224,0.0,1.057,15379.0,1500.0,3518.0,527000000000.0,1.0891e-05,Oslo_Norway
10.795,63.133,28084.0,2024-11-10 23:30:00,0.0815,0.0221,0.0,1.045,16361.0,1500.0,3559.0,518000000000.0,1.1099e-05,Oslo_Norway
10.8,63.19,28058.0,2024-11-10 23:40:00,0.0826,0.0215,0.0,1.02,17278.0,1500.0,3599.0,510000000000.0,1.1229e-05,Oslo_Norway
10.806,63.248,28031.0,2024-11-10 23:50:00,0.0827,0.0201,0.0,0.955,18115.0,1500.0,3642.0,501000000000.0,1.1225e-05,Oslo_Norway
10.811,63.306,28009.0,2024-11-11 00:00:00,0.0829,0.0184,0.0,0.871,18888.0,1500.0,3682.0,494000000000.0,1.1127e-05,Oslo_Norway
